,Gross Profit/Rev.,Cost of Revenue/Rev.,Operating Expenses/Rev.,"Selling, General & Administrative/Rev.",Research & Development/Rev.,Operating Income (Loss)/Rev.,Non-Operating Income (Loss)/Rev.,Net Income/Rev.
2964,0.6101041618868444,-0.3898958381131556,-1.0,-1.0,-0.6146010186757216,-1.0,0.011838663791125591,-0.9944477584545496
2965,0.6605719271804228,-0.3394280728195772,-1.0,-1.0,-0.6121841906952763,-1.0,0.02332130250267719,-1.0
2966,0.6023971309928274,-0.3976028690071725,-1.0,-1.0,-0.7536334465836164,-1.0,0.04987731219328048,-1.0
2967,0.6504111019271762,-0.3495888980728238,-1.0,-1.0,-0.7163614216731196,-1.0,0.039674598686213945,-1.0
2968,0.6692788661942476,-0.3307211338057524,-1.0,-1.0,-0.7217173822426011,-1.0,0.011546477699041267,-1.0
2989,0.5428984232677933,-0.4571015767322068,-0.5924963879640681,-0.35702305421194797,-0.2354733337521201,-0.04959796469627489,-0.08356994786104655,-0.13684276650543375
2990,0.7718956845077376,-0.22810431549226234,-0.8715149738478392,-0.6932559825960841,-0.17825899125175504,-0.09961928934010152,0.004842778454939595,-0.10082082298304353
2991,0.7254928534642758,-0.2745071465357241,-1.0,-1.0,-0.2653013186032478,-0.6081909471032243,-0.002689134612229642,-0.6083835376457447
2992,0.7502656649941323,-0.24973433500586772,-0.9489461185189292,-0.7584353127557186,-0.1905108057632106,-0.19868045352479693,-0.01031550220694456,-0.2139273140576054
2993,0.7494520135962567,-0.2505479864037433,-0.8691005865605174,-0.6822367067273116,-0.18686387983320568,-0.11964857296426062,-0.015061453621252444,-0.1674185349820068
2994,0.5860915557848955,-0.4139084442151045,-1.0,-1.0,-0.7211400243264163,-1.0,-0.0036489624414875973,-1.0
2995,0.6521647574123989,-0.34783524258760107,-1.0,-1.0,-0.5316430817610063,-1.0,-0.06299135220125786,-1.0
2996,0.6774416794025202,-0.32255832059747974,-1.0,-0.9429799013812393,-0.3992271980160904,-0.6647654199948095,-0.05556676951469189,-0.7246806424637389
2997,0.7300028546959749,-0.26999714530402513,-1.0,-0.7614568465125131,-0.31627176705680843,-0.34772575887334667,-0.053002188600247406,-0.40267389856313635
3049,0.7521823067248925,-0.24781769327510755,-0.9167985409521865,-0.6280402630369913,-0.17810917798619844,-0.16461623422729404,-0.15593805543824804,-0.26961291610011
3050,0.76377740686658,-0.23622259313341992,-1.0,-0.7844551972048524,-0.21854222127764047,-0.31301953268853416,-0.08536779753867238,-0.7581801492479887
3051,0.8184699840371623,-0.18153001596283772,-0.6877879316398227,-0.48003081694761546,-0.15837039753578136,0.13068205239733963,-0.019961365099806824,0.10762335663083201
3061,0.5038779448712813,-0.49612205512871865,-0.7871681899282671,-0.6498561701197976,-0.13731201980846958,-0.28329024505698575,-0.067909551032298,-0.34417215890470815
3062,0.5199687044347239,-0.48003129556527613,-0.8307905686546463,-0.672214516874711,-0.15857605177993528,-0.3108218642199225,-0.06269781997937338,-0.35378214018990717
3118,0.27242787949755165,-0.7275721205024483,-0.3612678305301256,-0.18195124547583563,-0.16896423248882264,-0.08883995103257399,-0.005269320843091335,-0.10196668086012348
3119,0.3292771757164709,-0.670722824283529,-0.32635544728344,-0.17760224026157967,-0.1434034494201057,0.0029217284330309086,-0.006559725470835323,0.004334032066171888
3120,0.3234696190516667,-0.6765303809483333,-0.2980400073667956,-0.1711398699477241,-0.12504427160808648,0.02542961168487115,-0.009279329054925128,0.009799963166022073
3121,0.32621984997490894,-0.6737801500250911,-0.3298629440631904,-0.19944473771677712,-0.12550752406462418,-0.0036430940882814893,-0.008631982325454084,-0.04385073089982469
3122,0.3222425492283129,-0.677757450771687,-0.34237626397019694,-0.21135910058541776,-0.12625399148483235,-0.020133714741883982,-0.0189163118680149,-0.07677621075039914
3123,0.7320949432404541,-0.2679050567595459,-0.47946336429308567,-0.22951496388028897,-0.24871001031991744,0.25263157894736843,-0.002889576883384933,0.1995872033023736
3124,0.7520388349514563,-0.24796116504854368,-0.47359223300970876,-0.21553398058252426,-0.2563106796116505,0.2784466019417476,0.002912621359223301,0.20252427184466018
3125,0.7329292929292929,-0.26707070707070707,-0.5288888888888889,-0.23474747474747476,-0.28949494949494947,0.20404040404040405,0.016767676767676768,0.20585858585858585
3126,0.7527541990247426,-0.24724580097525736,-0.49087953765577025,-0.20534585515622178,-0.2815604117753296,0.26187466136897236,0.011378002528445006,0.5488531695864186
3127,0.7345887368982057,-0.2654112631017943,-0.5487653224373779,-0.22757150470776336,-0.3158642742938355,0.18582341446082787,-0.005151891987919701,0.14869426185823414
3143,0.5948997256903624,-0.4051002743096375,-0.7606115170364638,-0.6087838608709455,-0.15182765616551833,-0.16571179134610137,-0.014648035437035273,-0.19120820250301343
3144,0.5862536049737492,-0.4137463950262507,-0.7188789174619613,-0.5608910500632692,-0.15798786739869208,-0.13262531248821205,-0.04966890823734359,-0.21973793855512996
3145,0.6048329105480094,-0.39516708945199064,-0.8188806031805288,-0.6224430157802455,-0.19643758740028336,-0.2140476926325195,0.008387367235718373,-0.2104032729398013
3146,0.41201441427843705,-0.5879855857215629,-1.0,-1.0,-0.5146029470029998,-1.0,-0.25015565156689246,-1.0
3157,0.714617122704446,-0.28538287729555406,-0.3784353691324666,-0.23184509242559354,-0.1105654153285014,0.3361817535719793,-0.014582928251993,0.3146124293482269
3158,0.6442189075503268,-0.3557810924496732,-0.33314742108574585,-0.20957438916836782,-0.09301290487428944,0.311071486464581,-0.027092817834387904,0.2764451013954409
3159,0.6616990675456886,-0.33830093245431136,-0.3544049527344896,-0.2532250223973838,-0.07849730628773909,0.3072941148111991,-0.05503328472197113,0.18709147372776833
3160,0.6466419227887671,-0.3533580772112329,-0.37852449557796475,-0.2755819260611593,-0.07802416403296504,0.26811742721080234,-0.11174702685945076,0.16658198634206833
3161,0.4513154382369819,-0.5486845617630182,-0.24036898446154067,-0.1620373108443133,-0.05637227085927472,0.21094645377544122,-0.050582712205227226,0.14765932075785354
3210,0.6585369369369369,-0.34146306306306307,-0.7431927927927928,-0.5116540540540541,-0.23153873873873873,-0.08465585585585586,-0.01772972972972973,-0.08994594594594595
3211,0.6358498668727991,-0.3641501331272009,-0.6998368118182599,-0.46359185776861633,-0.23624495404964357,-0.0639869449454608,-0.030267113286953536,-0.10340977411320107
3212,0.6356696625181464,-0.3643303374818536,-0.651785277374525,-0.4118289917953904,-0.2399562855791345,-0.016115614856378555,-0.019394196421289575,-0.03247589997879524
3213,0.6751398143741075,-0.3248601856258924,-0.5930063065207044,-0.3792836744407425,-0.21372263207996192,0.08213350785340315,-0.007749286054259876,0.06199428843407901
3214,0.7101431341005651,-0.2898568658994349,-0.6083130525650016,-0.37954598578283766,-0.22876706678216394,0.10183008153556353,0.007974810598248292,0.09910764619340291
3215,0.7548660552196631,-0.24513394478033687,-0.78118537578733,-0.6728455964765498,-0.1083397793107803,-0.026319320567666976,0.007072158113249246,-0.018749901337079895
3216,0.7599629005059022,-0.2400370994940978,-0.8693288364249578,-0.7519696458684654,-0.11735919055649241,-0.10936593591905565,0.01245531197301855,-0.35243507588532885
3217,0.6313750404156716,-0.36862495958432834,-0.8855910331096527,-0.7095687293312837,-0.17602230377836897,-0.25421599269398104,0.004149342288122614,-0.2516804410838774
3218,0.549055770812371,-0.450944229187629,-0.9072040193888001,-0.7328796132996591,-0.17432440608914096,-0.35814824857642913,-0.026257347552981935,-0.38627007621510545
3219,0.5676667718618037,-0.43233322813819636,-0.8422054160467668,-0.6693209653907999,-0.17288445065596683,-0.2745386441849631,-0.03492666396164886,-0.31104887065506515
3244,0.4744227110486329,-0.5255772889513671,-0.48077293451242054,-0.4019342262285108,-0.07883870828390971,-0.0063502234637877065,-0.13540123584564348,-0.06554607781903662
3245,0.48683241181883763,-0.5131675881811624,-0.4420244598582508,-0.37509081315050896,-0.06693364670774182,0.04480795196058688,-0.13341014745081645,-0.0911810765362611
3246,0.5453234156210081,-0.4546765843789919,-0.4170189061120711,-0.340200001571653,-0.0768189045404181,0.12830450950893704,-0.12956619758646493,0.00395881919966192
3247,0.5416275180143684,-0.45837248198563163,-0.43328171400135457,-0.337728761369577,-0.0955529526317775,0.10834580401301382,-0.12885730248868657,-0.011090670973467543
3262,0.6665278876445037,-0.33347211235549634,-0.5121584301317013,-0.3497841986205365,-0.16237423151116478,0.15436945751280237,0.0027450490583843345,0.10485032682459719
3263,0.6141635614638333,-0.3858364385361666,-0.5131233784606826,-0.3470345912402108,-0.1660887872204718,0.10104018300315076,0.007807367123694975,0.12672584535850107
3264,0.5837202716827758,-0.4162797283172242,-0.5610661591701266,-0.3775220398695723,-0.18354411930055428,0.02265411251264924,0.008162143478822152,0.04700520128428829
3320,0.17981902780920733,-0.8201809721907927,-0.3624744645696873,-0.2053002098632634,-0.15717425470642393,-0.18265543676048,-0.010189372921129232,-0.20912548707186498
3321,0.1958408755757148,-0.8041591244242852,-0.27433028382127855,-0.15846396846585548,-0.11586631535542308,-0.07848940824556376,-0.020837555824241873,-0.15792232480448412
3322,0.2987262738052689,-0.7012737261947312,-0.2806182964900572,-0.17754674072223153,-0.10307155576782569,0.01810797731521165,-0.037402066681638035,-0.03677579951859666
3323,0.3543701838602156,-0.6456298161397844,-0.185665342053039,-0.12098671702440845,-0.06467862502863056,0.16870484180717663,-0.020205563377236186,0.25811225740109844
3324,0.44675856280466153,-0.5532414371953385,-0.20601349388255802,-0.1338037899086419,-0.07220970397391613,0.24074506892210348,-0.025365916647835492,0.1730251476902218
3325,0.4359319544731367,-0.5640680455268633,-0.30179904540447927,-0.2838085913596867,-0.01627707746909803,0.13413290906865744,-0.027658793293354546,0.07814221025578265
3326,0.4620948909266959,-0.5379051090733041,-0.2908241726946517,-0.2719143361622145,-0.012530614569687305,0.1712707182320442,-0.027396480036452696,0.11476903799054508
3327,0.4622017021750014,-0.5377982978249987,-0.3162374144740502,-0.2973799855370752,-0.012460366023251934,0.1459642877009512,-0.051065250041719974,0.05201090282027034
3328,0.40240529164161154,-0.5975947083583885,-0.2882341146522349,-0.25776708759270395,-0.013148927239927841,0.11417117698937664,-0.08486670675486069,0.020485067548606937
3329,0.3941635091809968,-0.6058364908190033,-0.26315214223258526,-0.22967064995628098,-0.012897114543864762,0.13101136694841153,-0.0717720781113378,-0.03399154765374526
3330,0.2748559554130306,-0.7251440445869693,-0.15624829700200538,0.0,0.0,0.11860765841102525,-0.009786456196884945,0.06768226250227595
3331,0.25444141522628183,-0.7455585847737182,-0.14798339666546728,0.0,0.0,0.10645801856081454,-0.012028393142855372,0.04632031328975546
3332,0.2504988395725524,-0.7495011604274475,-0.15719812237603975,0.0,0.0,0.0933007171965127,-0.01077415129609258,0.05706482546223901
3333,0.25477773013613275,-0.7452222698638672,-0.17152384752197958,0.0,0.0,0.0832538826141532,-0.01400901852022172,0.04440474787134683
3334,0.2482091599136582,-0.7517908400863418,-0.16199194608876227,0.0,0.0,0.08621721382489593,-0.015527554020709674,0.04814549156931723
3340,0.687649179125646,-0.312350820874354,-0.7281982274925454,-0.1996578825385185,0.0,-0.040549048366899355,-0.029482984066804576,-0.09610940840315205
3341,0.6796201141178828,-0.3203798858821172,-0.655602994972787,-0.17699826965578874,0.0,0.02401711914509587,-0.026487576772140142,-0.004797573130080052
3342,0.67576071288328,-0.32423928711672,-0.6583239266190114,-0.1723170553065563,0.0,0.01743678626426856,-0.02871499563618727,0.007084271440230537
3343,0.26414272652636794,-0.7358572734736321,-0.2819990956831647,-0.16949163840213657,0.0,-0.017856369156796763,-0.035574979975047966,-0.0186440357860613
3344,0.2938511164761628,-0.7061488835238372,-0.2743756448914579,-0.16051310820151668,0.0,0.019475471584704928,-0.02753473648357593,-0.0031155144605952536
3370,0.5714793430320968,-0.4285206569679032,-0.4974073189347285,-0.35945629438873905,-0.1379510245459895,0.07407202409736828,-0.044605766821839116,-0.05723707592185834
3371,0.536610076356851,-0.46338992364314907,-0.5068887158998546,-0.3550479090586471,-0.15184080684120752,0.029721360456996325,-0.04832117958169725,-0.09483646812359049
3372,0.5598991108765377,-0.4401008891234623,-0.49090576915269374,-0.345002232958467,-0.14590353619422677,0.06899334172384394,-0.010121899232674272,0.02366935974990865
3373,0.5669775951388988,-0.4330224048611012,-0.5596807295443665,-0.3494722273569658,-0.15964470734331526,0.007296865594532209,0.009041098487541532,0.022352723704978174
3374,0.5724174112039003,-0.42758258879609967,-0.5801782366735184,-0.36899649722649985,-0.16511879806702984,-0.007760825469618132,-0.008975150433832858,-0.020869655669902606
3437,0.26834057936327516,-0.7316594206367248,-0.11024020830417418,-0.11024020830417418,0.0,0.158100371059101,0.0043417573171191165,0.11560404806969002
3438,0.2093408591052658,-0.7906591408947342,-0.14156166694462932,-0.14156166694462932,0.0,0.06777919216063648,0.005548107696048472,0.05043006060296047
3439,0.23563194442885474,-0.7643680555711453,-0.11711694146879119,-0.11711694146879119,0.0,0.11851500296006355,0.006618481283052775,0.09458786108554483
3440,0.1936290874152647,-0.8063709125847354,-0.12090169456528566,-0.12090169456528566,0.0,0.07272739284997902,0.0062693934464505595,0.06422236880127614
3441,0.17631714365094894,-0.823682856349051,-0.13913198187249215,-0.13913198187249215,0.0,0.0371851617784568,0.004341813012789255,0.03691110428011518
3453,0.7452715165535999,-0.2547284834464001,-1.0,-0.697458342451621,-0.3478975833932535,-0.30008440929127456,-0.008484696908118924,-0.329677681558133
3454,0.7128321792875469,-0.287167820712453,-1.0,-0.7135279198094628,-0.37241259989766357,-0.3731083404195794,0.01266689489900719,-0.37659440536272376
3455,0.7130863851082737,-0.2869136148917263,-1.0,-0.7264978251718816,-0.38672185585332775,-0.4001332959169356,0.00459052429727328,-0.39094055469809647
3456,0.7353214273388673,-0.26467857266113276,-0.9481075253620033,-0.6207343107270633,-0.32737321463494,-0.212786098023136,0.0127594746988031,-0.21271378775951577
3497,0.6907191005387399,-0.3092808994612602,-0.8315982614579809,-0.6394607396611405,-0.19213752179684043,-0.14087916091924108,-0.006298310907529345,-0.14686515888920698
3498,0.6981083256669733,-0.30189167433302666,-0.8829155167126648,-0.6697811254216498,-0.21313439129101502,-0.18480719104569152,-0.0028940509046304816,-0.1881516406010426
3499,0.6817681210654412,-0.31823187893455884,-0.9679184739010429,-0.6871116428950195,-0.2808068310060234,-0.28615035283560175,-0.03146287408051994,-0.32302473248398983
3500,0.6837197957009588,-0.31628020429904125,-0.9188229906114037,-0.6698011768102667,-0.249021813801137,-0.23510319491044493,-0.01588494738204518,-0.26010294600810424
3501,0.6937829395038007,-0.3062170604961994,-0.9601166920532122,-0.7295650602454073,-0.2305516318078048,-0.26633375254941155,-0.08483777813019794,-0.34445546781932646
3512,0.3895187813744158,-0.6104812186255842,-0.6999386281020347,-0.632177758194722,0.0,-0.3104198467276189,-0.0004642233307630573,-0.6284403669724771
3513,0.38072881940452924,-0.6192711805954707,-0.5472766984710886,-0.4728589493045178,0.0,-0.16654787906655938,-0.00858719393033682,-0.13947580181630073
3514,0.47720563962472673,-0.5227943603752733,-0.4464192593088733,-0.3754295820356168,0.0,0.030786380315853432,-0.010638484490394107,-0.08397561329563377
3515,0.2533596653869327,-0.7466403346130672,-0.4319043779707243,-0.3441135635302028,0.0,-0.17854471258379154,-0.03071215883060068,-0.4394721752468994
3516,0.2466454475746751,-0.7533545524253249,-0.2933544875351353,-0.2275612428201709,0.0,-0.04670903996046025,-0.017056386330232664,-0.361488105087499
3524,0.674135710747895,-0.325864289252105,-0.5846597325408618,-0.43778306092124813,0.0,0.08947597820703318,-0.12069935611688955,-0.03871817731550273
3525,0.6646770098131222,-0.33532299018687783,-0.7056824741391827,-0.551307294857584,0.0,-0.04100546432606055,-0.10451453199091994,-0.026050280299032853
3526,0.8016274923936448,-0.19837250760635516,-0.7410483801242543,-0.5515400038700806,0.0,0.06057911226939054,-0.0723478626039055,-0.020801683073338028
3527,0.8079348487022348,-0.19206515129776522,-0.7665662341921334,-0.5708846028590233,0.0,0.04136861451010132,-0.059168619520338146,-0.003816889508336351
3552,0.7323367318820612,-0.26766326811793884,-0.7268806833838523,-0.3918159272526867,-0.3350647561311656,0.005456048498208873,0.001143565720584183,-0.015596583080738495
3606,0.5105533689600911,-0.4894466310399089,-0.5683198867330724,-0.3608363439097866,-0.17477887171674034,-0.05776651777298138,-0.0038435346668359515,-0.06995117672179965
3607,0.5451584953647272,-0.4548415046352729,-0.5352092955834777,-0.33025083843422,-0.1906243617028286,0.009949199781249382,-0.005673020537520343,-0.0028727490759104177
3608,0.5436823978631774,-0.45631760213682254,-0.5825475872254465,-0.32354939571292857,-0.2501337548390772,-0.03886518936226913,-0.008581669789308157,-0.047594345476035
3609,0.5535660667069028,-0.4464339332930972,-0.5597842514829949,-0.34239080769118757,-0.21102060777935888,-0.006218184776092124,-0.011195142746103844,-0.02596232736051513
3610,0.546232723183818,-0.45376727681618195,-0.5935049824950765,-0.3635190855879471,-0.2210989442194724,-0.04727225931125853,-0.022776969659890782,-0.13380006096924218
3631,0.5465870558749816,-0.4534129441250184,-0.5057865251363703,-0.37066624895572264,-0.09252604550592167,0.040800530738611236,-0.002020983832129343,0.0341140842301833
3632,0.5669918568535148,-0.4330081431464852,-0.5522460842797652,-0.4082683830354347,-0.0980169955973257,0.014745772573749644,0.001399213669624872,-0.04021977352133593
3633,0.5489053011815365,-0.4510946988184636,-0.5346495650687392,-0.4204797994187703,-0.1141697656499689,0.01425573611279721,-0.002963131802381902,0.01221424731249396
3634,0.5189894306707006,-0.4810105693292994,-0.5803386900318258,-0.464626144355821,-0.11571254567600488,-0.0613492593611253,-0.006234201668565741,-0.16278862651107356
3635,0.5262140844328567,-0.47378591556714333,-0.575185668009797,-0.43397263701245686,-0.1412130309973401,-0.04897158357694029,-0.00029957072502699426,0.002070659187274499
3641,0.8629061437151747,-0.13709385628482523,-0.41327158260366165,-0.1991099211230914,-0.21416166148057023,0.4496345611115131,0.003292568203198495,0.36967219046240685
3642,0.8658401593978304,-0.1341598406021696,-0.36887806557941605,-0.17814183455095564,-0.19073623102846038,0.4969620938184144,0.009617986372469436,0.39195139350109465
3643,0.8324617643898421,-0.16753823561015796,-0.38629607077617395,-0.20231741824563917,-0.18397865253053475,0.4461656936136681,0.00802321000035818,0.39600272216053584
3644,0.8193699874110641,-0.18063001258893588,-0.4800910929742422,-0.28772083681061433,-0.19237025616362788,0.3392788944368219,0.011683664087585047,0.2614679547929898
3645,0.8058279532367824,-0.1941720467632176,-0.4257779328796603,-0.21119060082591753,-0.2145873320537428,0.3800500203571221,0.005921014366311871,0.3390449601582039
3704,0.22341165021548728,-0.7765883497845127,-0.3728625052134019,-0.23630116581597188,-0.13656133939743004,-0.14945085499791463,0.0096522412663105,-0.09574785009235169
3705,0.13101733194610093,-0.868982668053899,-0.445555358185094,-0.2691907529119192,-0.17636460527317482,-0.3145380262389931,0.028421346461288605,-0.6033699596518385
3706,0.3189117130218748,-0.6810882869781252,-0.375810458704478,-0.24440000807933912,-0.13141045062513887,-0.05689874568260316,0.006948231634652286,-0.05108162152335939
3707,0.1384826655744814,-0.8615173344255186,-0.4016190040234177,-0.27930228636133664,-0.12231671766208109,-0.2631363384489363,-0.020382104223384007,-0.24154961813669984
3708,0.3118848379842961,-0.6881151620157039,-0.3295425222103439,-0.24309728314962953,-0.08644523906071441,-0.01765768422604785,0.02643123087698603,0.012533638072768829
3724,0.8309778179219001,-0.1690221820780999,-0.5520712930205701,-0.3845418173324364,-0.16752947568813364,0.27890652490133,0.0012601289000588461,0.18338283959070373
3725,0.8308717388797636,-0.1691282611202364,-0.5547694997370864,-0.38713403229888793,-0.16763546743819857,0.2761022391426771,0.005531470435268973,0.2013171033486903
3726,0.8327566256609699,-0.16724337433903008,-0.5508453521247965,-0.38147234648541434,-0.16937300563938212,0.2819112735361734,0.005950290713410292,0.20990447426144174
3727,0.8409875461939569,-0.15901245380604312,-0.6097834196304305,-0.4278134555688496,-0.18196996406158095,0.23120412656352637,0.010099681285666953,0.19074430744628523
3728,0.8264917547989596,-0.17350824520104033,-0.6563100056065495,-0.46857822497832674,-0.18773178062822282,0.17018174919241014,0.0017568322910028918,0.13078021219811622
3744,0.6991306577591802,-0.30086934224081985,-0.5067089802531554,-0.37322035590612646,-0.11762443325965898,0.19242167750602482,-0.028391478585270878,0.12418137506297115
3745,0.691983964281155,-0.30801603571884495,-0.501889678802878,-0.3645218839073172,-0.11893766044569172,0.190094285478277,-0.027758914960699186,0.13758878486626352
3746,0.6871476764392399,-0.31285232356076015,-0.5118142751158331,-0.3768569788810834,-0.12836425881821253,0.17533340132340677,-0.018424310050732595,0.12646353632369675
3747,0.7096371552725107,-0.2903628447274893,-0.4910769315643794,-0.35694514961429485,-0.12885112530741336,0.21856022370813122,-0.03230458510296246,0.16561228808628348
3748,0.7210315149062,-0.27896848509380007,-0.4576235050928422,-0.32515244538307164,-0.12861415675726617,0.2634080098133577,-0.030102073133615848,0.1826185227127013
3759,0.38990514233719803,-0.6100948576628019,-0.4417452076806174,-0.2941550919790676,-0.14759011570154984,-0.0518400653434194,0.001461192434434175,-0.047374440010675464
3760,0.4276650413891759,-0.5723349586108242,-0.5521371150695226,-0.33981401642444314,-0.2123230986450794,-0.12447207368034668,0.003988192029929701,-0.17158077373277567
3761,0.3991969486429411,-0.6008030513570589,-0.5244020600760723,-0.3047110979422388,-0.21969096213383352,-0.1252051114331312,0.0034167050820015834,-0.1229041596367155
3762,0.29807330420940237,-0.7019266957905976,-0.5215997067162536,-0.31226285695168904,-0.20933684976456451,-0.22352640250685119,0.008118272525278997,-0.22352500857269506
3768,0.5870565735085447,-0.4129434264914554,-0.6274168671725584,-0.48010364612252454,-0.14731322105003394,-0.04036029366401382,-0.026145968289222037,-0.0731692269726695
3769,0.5849469346984643,-0.4150530653015358,-0.6135147958546635,-0.4780671744287676,-0.13544762142589586,-0.028567861156199276,-0.014888250717942315,-0.04479460606817331
3770,0.5962416169895678,-0.4037583830104322,-0.5690395243417784,-0.43641719448584204,-0.13262232985593642,0.027202092647789368,-0.026895491803278687,-0.0008577061599602583
3771,0.5899129893965355,-0.4100870106034646,-0.5799528057413584,-0.4421809357145906,-0.1377718700267678,0.00996018365517704,-0.02352091120284385,-0.013877794918385639
3772,0.5854663515042262,-0.41453364849577384,-0.6137596917049123,-0.4556871798173407,-0.15807251188757163,-0.02829334020068612,-0.058205413558729664,-0.09687106238560798
3783,0.16595988268078088,-0.8340401173192191,-0.13052856687135628,-0.08052419764910092,-0.05000436922225537,0.035431315809424595,0.0001722440047933361,0.02693719994621158
3784,0.18981487773095992,-0.81018512226904,-0.17181076847847868,-0.10087312143486808,-0.07093764704361061,0.018004109252481245,0.005996434837190267,0.017995481733091154
3785,0.17267820252976193,-0.827321797470238,-0.2622107293684496,-0.15005631142832462,-0.11215441794012493,-0.08953252683868762,0.011337221223839034,-0.06959584322842477
3786,0.15738037067199723,-0.8426196293280027,-0.21516815697758912,-0.13412428123688952,-0.08104387574069961,-0.057787786305591886,0.005557145951756154,-0.034992116570557376
3787,0.1934732969010753,-0.8065267030989247,-0.09918919759190001,-0.04928394492466449,-0.04990525266723552,0.09428409930917526,0.0029406852578297256,0.07393696673571921
3798,0.06373671401848574,-0.9362632859815143,-0.04357921787823744,-0.039280123726613,0.0,0.020157496140248303,-0.004170987523998516,0.013391647481403587
3799,0.06272842194004662,-0.9372715780599534,-0.036488943828794404,-0.040068934042279805,0.0,0.02623947811125221,-0.004827733484018458,0.016844141087909967
3800,0.057914616000915645,-0.9420853839990844,-0.043760253328755105,-0.03635878066460646,0.0,0.014154362672160543,-0.006676586166113464,0.0035481286482774406
3801,0.055307724080958284,-0.9446922759190417,-0.040479140850888065,-0.03444857496902107,0.0,0.01482858323007022,-0.007187112763320942,0.003634861627426683
3802,0.06993035980766042,-0.9300696401923396,-0.03365942629746311,-0.033866688774664234,0.0,0.03627093351019731,-0.006134969325153374,0.02541037970485823
3808,0.4615186079377102,-0.5384813920622897,-0.2827465591604213,-0.1939847199469127,-0.08876183921350864,0.17877204877728892,-0.011888697104442575,0.10024624481174274
3809,0.4769827719316565,-0.5230172280683435,-0.30248373447735377,-0.20765382124532197,-0.09482991323203183,0.17449903745430267,-0.0060518741592304965,0.05955397420844085
3810,0.5075351160058704,-0.4924648839941296,-0.317654697958986,-0.21912263767355264,-0.09853206028543335,0.1898804180468844,-0.006478059747049873,0.1590512061254073
3811,0.49251361666452925,-0.5074863833354707,-0.3423519336776494,-0.2344514595983309,-0.10790047407931846,0.15016168298687987,-0.016610263981524365,0.0909351540466321
3812,0.49229007391527424,-0.5077099260847258,-0.3115347647150865,-0.20228321729759852,-0.10925154741748797,0.18075530920018776,-0.012014416051659078,0.11050850735227992
3813,0.8058502340093604,-0.19414976599063963,-1.0,-1.0,0.0,-1.0,0.0,-1.0
3814,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0
3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,0.24810168873769894,-0.7518983112623011,-1.0,-1.0,0.0,-1.0,0.0,-1.0
3867,0.8144471445929526,-0.18555285540704738,-0.4165735115431349,-0.3911300121506683,-0.025443499392466585,0.39787363304981777,-0.006196840826245444,0.25198055893074117
3873,0.347509802988057,-0.652490197011943,-0.22546148044956782,-0.07319794411520572,-0.15035779267689364,0.12204832253848918,-0.0094466098531501,0.1720454590930951
3874,0.2751011596807555,-0.7248988403192446,-0.26873875317797496,-0.08244846306408818,-0.18155038842127091,0.006362406502780514,-0.01634430524359221,-0.036678027745136094
3875,0.2718457141072098,-0.7281542858927902,-0.29524319005372984,-0.08115784705735349,-0.17015259902536548,-0.023397475946520054,-0.010159471448206923,-0.04155941521929277
3899,0.2674839338232421,-0.7325160661767579,-0.340983273462349,-0.191319705846343,-0.149663567616006,-0.07349933963910692,-0.005960180368395414,-0.017080814106454865
3900,0.39310883030262145,-0.6068911696973786,-0.30720897963500177,-0.1726329723707746,-0.13457600726422714,0.08589985066761967,-0.007466619016448442,0.07459872620755925
3901,0.39710954830792466,-0.6028904516920753,-0.3289375560485203,-0.18738660499362816,-0.14155095105489215,0.06817199225940435,-0.004119507245008732,0.19641478264973805
3902,0.402901619098028,-0.597098380901972,-0.31865219928613114,-0.18039269573714425,-0.1382595035489869,0.0842494198118969,0.0023767354749399455,0.06674877515844903
3903,0.4150999976932481,-0.5849000023067519,-0.2943011695231944,-0.16593907868330604,-0.12836209083988837,0.12079882817005375,0.0019996655209799084,0.11320817282184956
3914,0.23707957342083674,-0.7629204265791633,-0.23789991796554552,-0.16871752802843862,0.0,-0.0008203445447087777,-0.06904566584632212,-0.07738583538419469
3915,0.23184248272264962,-0.7681575172773504,-0.30538531751206155,-0.23992697874559918,0.0,-0.07354283478941191,-0.05163645846916156,-0.023992697874559918
3964,0.8086729821612743,-0.1913270178387257,-0.874918828068299,-0.591008059895336,-0.28391076817296307,-0.06624584590702472,0.030281905343977997,-0.05151075289354062
3965,0.8113666651196404,-0.1886333348803596,-0.9054612237861921,-0.6328774025870699,-0.27258382119912217,-0.09409455866655174,0.013558580360280322,-0.06235620943199825
3977,0.71110620366944,-0.28889379633055995,-1.0,-0.8940947560669905,-0.18794838432430497,-0.3709369367218555,-0.01900373628734795,-0.39081207548971625
3978,0.738810359886633,-0.261189640113367,-1.0,-0.8716600417104865,-0.21138215005080124,-0.3442318318746546,-0.004041817436409333,-0.3597083830947755
3979,0.77194096441806,-0.22805903558193993,-1.0,-0.8116922167236126,-0.20733342068395538,-0.24708467298950784,0.00555684341729072,-0.25142196733758665
3980,0.7649116243716616,-0.2350883756283384,-1.0,-0.8196650247475512,-0.24582765490601274,-0.3005810552819024,0.004222077725422431,-0.3519437293832263
